Path	Replication	ModificationTime	AccessTime	PreferredBlockSize	BlocksCount	FileSize	NSQUOTA	DSQUOTA	Permission	UserName	GroupName
/smallfiles/file601	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file602	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file603	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file604	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file605	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file606	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file607	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file608	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file609	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file610	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file611	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file612	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file613	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file614	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file615	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file616	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file617	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file618	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file619	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file620	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file621	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file622	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file623	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file624	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file625	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file626	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file627	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file628	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file629	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file630	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file631	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file632	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file633	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file634	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file635	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file636	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file637	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file638	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file639	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file640	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file641	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file642	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file643	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file644	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file645	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file646	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file647	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file648	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file649	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file650	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file651	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file652	3	2023-11-09 00:42	2023-11-09 00:42	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file653	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file654	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file655	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file656	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file657	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file658	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file659	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file660	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file661	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file662	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file663	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file664	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file665	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file666	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file667	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file668	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file669	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file670	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file671	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file672	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file673	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file674	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file675	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file676	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file677	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file678	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file679	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file680	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file681	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file682	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file683	3	2023-11-09 00:43	2023-11-09 00:43	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file684	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file685	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file686	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file687	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file688	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file689	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file690	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file691	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file692	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file693	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file694	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file695	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file696	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file697	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file698	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file699	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file700	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file701	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file702	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file703	3	2023-11-09 00:44	2023-11-09 00:44	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
